index,Vehicle_ID,Frame_ID,Local_X,Local_Y,v_Vel,v_Acc,Lane_ID,Preceding,Following,Location,ego_X,ego_Y,dist_to_ego,dist_to_ego,dx,dy,theta,v_Vel_x,v_Vel_y,v_Acc_x,v_Acc_y,ego_v_Vel_x,ego_v_Vel_y,ego_v_Acc_x,ego_v_Acc_y,v_Vel_x_rel,v_Vel_y_rel,v_Acc_x_rel,v_Acc_y_rel
512214,21,136,39.505,398.42,39.96,0.12,4,8,25,us-101,39.505,398.42,0.0,0.0,0.08599999999999852,3.9950000000000045,1.549272742480599,0.8600160231020607,39.95074432898601,0.0025826307000061883,0.11997220519215018,0.8600160231020607,39.95074432898601,0.0025826307000061883,0.11997220519215018,0.0,0.0,0.0,0.0
925572,21,137,39.591,402.415,39.97,0.27,4,8,25,us-101,39.591,402.415,0.0,0.0,0.08500000000000085,4.000999999999976,1.5495548332718343,0.8489586509172938,39.9609830861183,0.0057347719726712374,0.2699390901489102,0.8489586509172938,39.9609830861183,0.0057347719726712374,0.2699390901489102,0.0,0.0,0.0,0.0
7978344,21,138,39.676,406.416,39.99,0.0,4,8,25,us-101,39.676,406.416,0.0,0.0,0.08500000000000085,3.9990000000000236,1.5495442130668573,0.8498080549809267,39.98096955139645,0.0,0.0,0.8498080549809267,39.98096955139645,0.0,0.0,0.0,0.0,0.0,0.0
7642803,21,139,39.761,410.415,39.99,0.0,4,8,25,us-101,39.761,410.415,0.0,0.0,0.08599999999999852,3.998999999999967,1.5492942648086656,0.8598012020315509,39.98075589446734,0.0,0.0,0.8598012020315509,39.98075589446734,0.0,0.0,0.0,0.0,0.0,0.0
8441219,21,140,39.847,414.414,39.99,0.0,4,8,25,us-101,39.847,414.414,0.0,0.0,0.08599999999999852,3.9990000000000236,1.549294264808666,0.8598012020315331,39.98075589446734,0.0,0.0,0.8598012020315331,39.98075589446734,0.0,0.0,0.0,0.0,0.0,0.0
2437155,21,141,39.933,418.413,39.99,0.0,4,8,25,us-101,39.933,418.413,0.0,0.0,0.08500000000000085,3.998999999999967,1.549544213066857,0.8498080549809356,39.98096955139645,0.0,0.0,0.8498080549809356,39.98096955139645,0.0,0.0,0.0,0.0,0.0,0.0
505198,21,142,40.018,422.412,39.99,0.0,4,8,25,us-101,40.018,422.412,0.0,0.0,0.08599999999999852,3.9990000000000236,1.549294264808666,0.8598012020315331,39.98075589446734,0.0,0.0,0.8598012020315331,39.98075589446734,0.0,0.0,0.0,0.0,0.0,0.0
5527858,21,143,40.104,426.411,39.99,0.0,4,8,25,us-101,40.104,426.411,0.0,0.0,0.08599999999999852,4.0,1.5492996386680642,0.859586351058311,39.98076051434082,0.0,0.0,0.859586351058311,39.98076051434082,0.0,0.0,0.0,0.0,0.0,0.0
4617534,21,144,40.19,430.411,39.99,0.0,4,8,25,us-101,40.19,430.411,0.0,0.0,0.08600000000000563,3.9990000000000236,1.5492942648086643,0.8598012020316042,39.98075589446734,0.0,0.0,0.8598012020316042,39.98075589446734,0.0,0.0,0.0,0.0,0.0,0.0
4199039,21,145,40.276,434.41,39.99,0.0,4,8,25,us-101,40.276,434.41,0.0,0.0,0.08499999999999375,3.998999999999967,1.5495442130668589,0.8498080549808648,39.98096955139645,0.0,0.0,0.8498080549808648,39.98096955139645,0.0,0.0,0.0,0.0,0.0,0.0
293062,21,146,40.361,438.409,39.99,0.0,4,8,25,us-101,40.361,438.409,0.0,0.0,0.08500000000000085,3.9990000000000236,1.5495442130668573,0.8498080549809267,39.98096955139645,0.0,0.0,0.8498080549809267,39.98096955139645,0.0,0.0,0.0,0.0,0.0,0.0
3698059,21,147,40.446,442.408,39.99,0.0,4,8,25,us-101,40.446,442.408,0.0,0.0,0.08599999999999852,3.998999999999967,1.5492942648086656,0.8598012020315509,39.98075589446734,0.0,0.0,0.8598012020315509,39.98075589446734,0.0,0.0,0.0,0.0,0.0,0.0
7283345,21,148,40.532,446.407,39.99,0.0,4,8,25,us-101,40.532,446.407,0.0,0.0,0.08600000000000563,3.9979999999999905,1.5492888882622349,0.860016160409525,39.98075127112839,0.0,0.0,0.860016160409525,39.98075127112839,0.0,0.0,0.0,0.0,0.0,0.0
7274087,21,149,40.618,450.405,40.0,0.11,4,8,25,us-101,40.618,450.405,0.0,0.0,0.08500000000000085,4.0,1.5495495244962723,0.8498081509089541,39.99097180747986,0.002336972414999624,0.10997517247056961,0.8498081509089541,39.99097180747986,0.002336972414999624,0.10997517247056961,0.0,0.0,0.0,0.0
6197624,21,150,40.703,454.405,40.01,0.14,4,8,25,us-101,40.703,454.405,0.0,0.0,0.11499999999999488,4.003000000000043,1.5420757726516205,1.1489514001026158,39.99349960531339,0.004020324819154367,0.13994226305283367,1.1489514001026158,39.99349960531339,0.004020324819154367,0.13994226305283367,0.0,0.0,0.0,0.0
5700934,21,151,40.818,458.408,40.01,0.0,4,8,25,us-101,40.818,458.408,0.0,0.0,0.045000000000001705,4.000999999999976,1.5595496128095503,0.4499715403705288,40.00746962271991,0.0,0.0,0.4499715403705288,40.00746962271991,0.0,0.0,0.0,0.0,0.0,0.0
5842623,21,152,40.863,462.409,40.01,-0.09,4,8,25,us-101,40.863,462.409,0.0,0.0,-0.054000000000002046,4.0,1.584295506759566,-0.5400857869248543,40.006354587024816,0.001214889298256358,-0.08999179987083814,-0.5400857869248543,40.006354587024816,0.001214889298256358,-0.08999179987083814,0.0,0.0,0.0,0.0
847290,21,153,40.809,466.409,40.01,0.05,4,8,25,us-101,40.809,466.409,0.0,0.0,-0.054000000000002046,4.0,1.584295506759566,-0.5400857869248543,40.006354587024816,-0.0006749384990313101,0.04999544437268785,-0.5400857869248543,40.006354587024816,-0.0006749384990313101,0.04999544437268785,0.0,0.0,0.0,0.0
2624646,25,129,39.896,269.577,44.13,-0.12,4,21,34,us-101,38.88,369.31,99.73817496325067,99.73817496325067,0.1700000000000017,4.379000000000019,1.5319941633660663,1.7119098191576643,44.09678292994935,-0.004655091282549733,-0.11990967486050126,0.9284827740808549,42.869946579605575,0.03139692216458114,1.4496600405883413,0.7834270450768094,1.226836350343774,-0.036052013447130875,-1.5695697154488426
8483010,25,130,40.066,273.956,44.36,4.97,4,21,34,us-101,38.973,373.604,99.65399416481003,99.65399416481003,0.11699999999999733,4.449999999999989,1.544510247828904,1.1659161855981144,44.34467543514283,0.1306267683143063,4.96828306836474,0.9220514788580815,42.910094629007006,0.02105336554708574,0.9797738289009054,0.2438647067400329,1.434580806135827,0.10957340276722057,3.9885092394638346
5731406,25,131,40.183,278.406,44.85,6.1,4,21,34,us-101,39.066,377.932,99.53226795868765,99.53226795868765,0.14800000000000324,4.534999999999968,1.5381728447170961,1.4629036462923317,44.826135377942904,0.1989679429739849,6.096754198560796,1.2948588275787225,42.72038085757946,-0.12603211798613678,-4.1580904157119924,0.1680448187136092,2.1057545203634476,0.3250000609601217,10.254844614272788
5876917,25,132,40.331,282.941,45.26,2.69,4,21,34,us-101,39.196,382.221,99.2864876254569,99.2864876254569,0.021999999999998465,4.564999999999998,1.565977086995874,0.2181179490006217,45.25947441763242,0.01296370487873779,2.6899687623382946,0.9288195408512715,42.09975527554207,-0.20226253121838422,-9.167769078050839,-0.7107015918506498,3.1597191420903457,0.21522623609712202,11.857737840389133
8184356,25,133,40.353,287.506,45.38,-0.89,4,21,34,us-101,39.288,386.391,98.89073490474226,98.89073490474226,-0.1700000000000017,4.535000000000025,1.6082650011348485,-1.6999306205154299,45.34814920022023,0.03333931803126339,-0.8893753368928162,0.46779919072217596,41.22734606929191,-0.10653976233037188,-9.389395575810116,-2.167729811237606,4.120803130928316,0.13987908036163527,8.5000202389173
6577061,25,134,40.183,292.041,45.35,-0.69,4,21,34,us-101,39.334,390.445,98.4076623896737,98.4076623896737,-0.2359999999999971,4.514999999999986,1.6230190113042233,-2.3672224150906023,45.288174593788746,0.03601727599586583,-0.6890593267853193,0.8617256393722119,40.48082915309973,-0.12535351978025014,-5.888665935089093,-3.228948054462814,4.807345440689019,0.16137079577611596,5.199606608303774
7443821,25,135,39.947,296.556,45.41,1.9,4,21,34,us-101,39.419,394.438,97.88342407169868,97.88342407169868,-0.17099999999999937,4.5470000000000255,1.6083858260463715,-1.7065372136406385,45.37792228318149,-0.07140323069626102,1.8986578361163804,0.8654134611603629,40.0706558411669,-0.042968382926874306,-1.9895360559860809,-2.5719506748010015,5.307266442014594,-0.028434847769386713,3.8881938921024615
8052213,25,136,39.776,301.103,45.57,2.23,4,21,34,us-101,39.505,398.42,97.31737732799833,97.31737732799833,-0.02200000000000557,4.5919999999999845,1.5755872309062842,-0.21832066517664195,45.56947702231349,-0.01068367529830835,2.229974407719093,0.8600160231020607,39.95074432898601,0.0025826307000061883,0.11997220519215018,-1.0783366882787027,5.61873269332748,-0.013266305998314538,2.110002202526943
8627562,25,137,39.754,305.695,45.56,-1.63,4,21,34,us-101,39.591,402.415,96.72013734998522,96.72013734998522,0.05799999999999983,4.579999999999984,1.5581332482363686,0.5769144404575005,45.55634719474765,-0.020640266416719177,-1.6298693135961075,0.8489586509172938,39.9609830861183,0.0057347719726712374,0.2699390901489102,-0.2720442104597933,5.595364108629354,-0.026375038389390416,-1.8998084037450178
5394626,25,138,39.812,310.275,45.17,-6.5,4,21,34,us-101,39.676,406.416,96.14109619200316,96.14109619200316,0.016000000000005343,4.498000000000047,1.5672392052927453,0.16067483941218164,45.16971422973562,-0.023121241004630963,-6.499958877424873,0.8498080549809267,39.98096955139645,0.0,0.0,-0.6891332155687451,5.1887446783391695,-0.023121241004630963,-6.499958877424873
5733307,25,139,39.828,314.773,44.49,-8.13,4,21,34,us-101,39.761,410.415,95.6420234677205,95.6420234677205,-0.03800000000000381,4.394999999999982,1.5794423002023537,-0.3846545645180795,44.48833713307338,0.07029088805421413,-8.129696131532627,0.8598012020315509,39.98075589446734,0.0,0.0,-1.2444557665496303,4.507581238606036,0.07029088805421413,-8.129696131532627
1920643,25,140,39.79,319.168,43.82,-5.75,4,21,34,us-101,39.847,414.414,95.24601705583281,95.24601705583281,-0.012000000000000455,4.3279999999999745,1.5735689629432192,-0.12149676035140643,43.81983156673727,0.01594263742630276,-5.749977898419427,0.8598012020315331,39.98075589446734,0.0,0.0,-0.9812979623829395,3.839075672269928,0.01594263742630276,-5.749977898419427
647597,25,141,39.778,323.496,43.42,-2.06,4,21,34,us-101,39.933,418.413,94.91712655785575,94.91712655785575,-0.00999999999999801,4.314999999999998,1.573113819749106,-0.10062545399895591,43.41988340055749,0.004774031212295006,-2.059994468105675,0.8498080549809356,39.98096955139645,0.0,0.0,-0.9504335089798915,3.4389138491610396,0.004774031212295006,-2.059994468105675
5708152,25,142,39.768,327.811,43.33,0.38,4,21,34,us-101,40.018,422.412,94.60133033419773,94.60133033419773,-0.00999999999999801,4.333000000000027,1.5731041925336098,-0.09999973368788469,43.32988460696915,-0.0008769882022016197,0.3799989880140383,0.8598012020315331,39.98075589446734,0.0,0.0,-0.9598009357194178,3.349128712501809,-0.0008769882022016197,0.3799989880140383
1610843,25,143,39.758,332.144,43.34,0.43,4,21,34,us-101,40.104,426.411,94.26763498147176,94.26763498147176,-0.010000000000005116,4.351999999999975,1.5730941168685488,-0.09958613415890336,43.33988558593439,-0.0009880488622133927,0.4299988648350666,0.859586351058311,39.98076051434082,0.0,0.0,-0.9591724852172144,3.359125071593567,-0.0009880488622133927,0.4299988648350666
1481349,25,144,39.748,336.496,43.24,-1.98,4,21,34,us-101,40.19,430.411,93.91604010497889,93.91604010497889,-0.00999999999999801,4.361000000000047,1.5730893748281674,-0.09915131006783025,43.239886320591914,0.0045402311270653075,-1.9799947945136909,0.8598012020316042,39.98075589446734,0.0,0.0,-0.9589525120994344,3.259130426124571,0.0045402311270653075,-1.9799947945136909
1979894,25,145,39.738,340.857,42.33,-11.2,4,21,34,us-101,40.276,434.41,93.55454693920547,93.55454693920547,0.027000000000001023,4.1089999999999804,1.5642254795292412,0.2781419632339789,42.329086182532784,-0.07359295979732018,-11.199758215080728,0.8498080549808648,39.98096955139645,0.0,0.0,-0.5716660917468859,2.3481166311363353,-0.07359295979732018,-11.199758215080728
3452998,25,146,39.765,344.966,40.49,-11.2,4,21,34,us-101,40.361,438.409,93.44490069019281,93.44490069019281,-0.03200000000000358,4.0020000000000095,1.5787921583895126,-0.3237477715284675,40.48870567677399,0.08955235962259411,-11.199641975299299,0.8498080549809267,39.98096955139645,0.0,0.0,-1.1735558265093942,0.5077361253775408,0.08955235962259411,-11.199641975299299
6589068,25,147,39.733,348.968,39.07,-11.2,4,21,34,us-101,40.446,442.408,93.4427202568504,93.4427202568504,0.015000000000000568,3.7439999999999714,1.5667899379743415,0.15652919247267633,39.06968644117718,-0.0448714347502937,-11.199910113672495,0.8598012020315509,39.98075589446734,0.0,0.0,-0.7032720095588745,-0.9110694532901604,-0.0448714347502937,-11.199910113672495
1853457,25,148,39.748,352.712,38.8,7.06,4,21,34,us-101,40.532,446.407,93.69828003223964,93.69828003223964,0.08800000000000097,3.891999999999996,1.5481896956534302,0.8770625786009464,38.790085862668796,0.15958922177635776,7.058196035836127,0.860016160409525,39.98075127112839,0.0,0.0,0.017046418191421386,-1.1906654084595942,0.15958922177635776,7.058196035836127
5525010,25,149,39.836,356.604,39.6,11.2,4,21,34,us-101,40.618,450.405,93.8042596314261,93.8042596314261,0.09000000000000341,4.0400000000000205,1.5485227831846542,0.8819593978222022,39.590177413350816,0.24944306201031982,11.197221894685079,0.8498081509089541,39.99097180747986,0.002336972414999624,0.10997517247056961,0.03215124691324811,-0.4007943941290435,0.2471060895953202,11.087246722214509
2613146,25,150,39.926,360.644,40.68,5.8,4,21,34,us-101,40.703,454.405,93.76421945497117,93.76421945497117,0.1039999999999992,4.185000000000002,1.5459507833420287,1.0106127247947971,40.66744474294497,0.14408932654399761,5.798209919102282,1.1489514001026158,39.99349960531339,0.004020324819154367,0.13994226305283367,-0.13833867530781863,0.6739451376315841,0.14006900172484324,5.658267656049449
6378601,25,151,40.03,364.829,40.84,-5.48,4,21,34,us-101,40.818,458.408,93.58231769410288,93.58231769410288,0.07099999999999795,4.052999999999997,1.5532802304229474,0.7153207961591125,40.83373502581637,-0.09598329977845094,-5.479159352141863,0.4499715403705288,40.00746962271991,0.0,0.0,0.2653492557885837,0.8262654030964569,-0.09598329977845094,-5.479159352141863
8474903,25,152,40.101,368.882,40.38,-4.5,4,21,34,us-101,40.863,462.409,93.53010410023073,93.53010410023073,0.08500000000000085,3.997000000000014,1.5495335822385061,0.8585249313050356,40.370872357955406,-0.09567514093295344,-4.498982803635446,-0.5400857869248543,40.006354587024816,0.001214889298256358,-0.08999179987083814,1.39861071822989,0.3645177709305898,-0.0968900302312098,-4.408991003764608
5819865,25,153,40.186,372.879,40.06,-1.67,4,21,34,us-101,40.809,466.409,93.53207486739507,93.53207486739507,0.08500000000000085,3.997000000000014,1.5495335822385061,0.8517213657275811,40.050944691919106,-0.0355061078573405,-1.6696225071269322,-0.5400857869248543,40.006354587024816,-0.0006749384990313101,0.04999544437268785,1.3918071526524354,0.04459010489429005,-0.03483116935830919,-1.71961795149962
4153903,31,144,52.093,329.303,40.84,3.48,5,18,35,us-101,40.19,430.411,101.80623297716109,101.80623297716109,-0.009000000000000341,4.107000000000028,1.5729877038568871,-0.08949576758321622,40.83990194047465,-0.007625986072223125,3.479991644291179,0.8598012020316042,39.98075589446734,0.0,0.0,-0.9492969696148204,0.8591460460073037,-0.007625986072223125,3.479991644291179
2073871,31,145,52.084,333.41,41.17,2.87,5,18,35,us-101,40.276,434.41,101.68789929976919,101.68789929976919,-0.019000000000005457,8.350999999999999,1.5730714994947002,-0.09366877923951575,41.16989344362936,-0.006529740014996605,2.8699925718536865,0.8498080549808648,39.98096955139645,0.0,0.0,-0.9434768342203805,1.1889238922329142,-0.006529740014996605,2.8699925718536865
2875295,31,147,52.065,341.761,40.56,-11.2,5,18,35,us-101,40.446,442.408,101.31544684795107,101.31544684795107,-0.01899999999999835,7.727999999999952,1.5732549139736225,-0.09972019550675541,40.559877414541184,0.027536148660642516,-11.199966149971923,0.8598012020315509,39.98075589446734,0.0,0.0,-0.9595213975383062,0.5791215200738407,0.027536148660642516,-11.199966149971923
4517425,31,149,52.046,349.489,37.08,-11.2,5,18,35,us-101,40.618,450.405,101.56100747826402,101.56100747826402,0.03999999999999915,3.54200000000003,1.5595037520662245,0.41871977145928235,37.07763576272075,-0.12647414887659014,-11.19928588302245,0.8498081509089541,39.99097180747986,0.002336972414999624,0.10997517247056961,-0.43108837944967177,-2.913336044759106,-0.12881112129158975,-11.30926105549302
1571189,31,150,52.086,353.031,36.76,7.94,5,18,35,us-101,40.703,454.405,102.0110805991192,102.0110805991192,0.08500000000000085,3.7130000000000223,1.547907784897966,0.8413093373683502,36.75037140763147,0.18171915502461103,7.937920265957397,1.1489514001026158,39.99349960531339,0.004020324819154367,0.13994226305283367,-0.30764206273426553,-3.2431281976819193,0.17769883020545665,7.797978002904563
7909068,31,151,52.171,356.744,37.75,11.2,5,18,35,us-101,40.818,458.408,102.29594080411987,102.29594080411987,0.17099999999999937,7.893999999999949,1.5491376923046214,0.8175495302461551,37.74114615066154,0.24255774142402478,11.197373162580377,0.4499715403705288,40.00746962271991,0.0,0.0,0.3675779898756263,-2.2663234720583674,0.24255774142402478,11.197373162580377
6387774,31,153,52.342,364.638,39.99,0.0,5,18,35,us-101,40.809,466.409,102.4223927176084,102.4223927176084,0.17099999999999937,7.893999999999949,1.5491376923046214,0.86606107853096,39.98062078317762,0.0,0.0,-0.5400857869248543,40.006354587024816,-0.0006749384990313101,0.04999544437268785,1.4061468654558142,-0.025733803847195702,0.0006749384990313101,-0.04999544437268785
